STATE_CODE_001,ID,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA,LONG_017_DD,LAT_016_DD,failure_probability,failure_loss,risk
12,874103,1,4,1,0,0,6,86,0,'C-100 Canal',,'SW 136th Street','At SW 157th Avenue',99.99,0.023,0,87000541,0,25382430,80265030,6,3,2,2,17,2004,5,0,10200,2020,5,16.5,0,0,0,1,0,0,0,5,0,0,0,A,5,5,1,1,0,0,3,0,21.2,9.8,24.4,0,1.8,16.5,24.1,99.99,N,0,N,0,0,6,6,7,6,N,1,72.4,1,43.4,6,2,N,5,8,8,,,,922,24,N,Y24,N,,922,,,,,,,0,,0,N,2,,0,0,0,1,0,0,0,0,0,1,Y,8,12200,2042,0,N,12,F,6,588.04,-80.44730556,25.64008333,,,
12,874104,1,4,0,0,0,6,86,39950,'Canal C-103',,'Old Dixie Highway','900Ft N. of SW 296th St',99.99,2.454,0,87000764,0,25293790,80271186,0,3,2,2,19,1967,2,0,3171,2015,A,7.3,0,0,0,0,0,0,0,5,0,0,0,A,5,5,5,1,0,0,1,0,8.6,15.3,15.3,1.2,1.2,8.6,11.6,99.99,N,0,N,0,0,7,7,5,5,N,3,42,3,31.3,5,4,N,5,8,8,,,0,1021,24,N,N,N,,,,0,0,0,,,0,,0,L,2,,0,0,0,2,6,0,0,5,0,1,Y,U,5166,2038,0,N,12,F,5,177.48,-80.45329444,25.49386111,,,
12,874105,1,4,0,0,0,6,86,39950,'Canal C-103 Mowry',,'SW 296th Street','600Ft. E of US-1',99.99,0.19,0,87000732,0,25293120,80270720,1,3,2,2,19,1966,2,0,6320,2021,A,7.6,0,0,0,0,0,0,0,5,0,0,0,A,5,5,5,1,0,0,1,0,11,15.2,15.2,1.2,1.2,8.5,11.6,99.99,N,0,N,0,0,4,4,5,4,N,3,42,3,31.3,4,2,N,5,6,8,,,0,1121,24,N,N,Y12,,,1122,0,0,0,,,0,,0,N,2,,0,0,0,2,6,0,0,5,0,1,Y,3,10624,2041,0,N,12,P,4,176.32,-80.452,25.492,,,
12,874114,1,4,1,0,0,6,86,10650,'Snake Creek Canal',,'NW 37th Avenue','0.1 Mile S of NW 207th Dr',99.99,0.776,0,87000350,0,25574208,80154400,2,3,2,2,16,1996,5,0,11332,2020,9,18.1,0,0,0,1,0,0,0,5,0,0,0,A,5,5,2,1,0,0,3,0,18.1,11,32.9,1.9,1.8,18.1,23.1,99.99,N,0,N,0,0,7,7,5,7,N,1,81.4,1,49.2,5,2,N,5,7,8,,,0,622,24,N,Y24,N,,622,,0,0,0,,,0,,0,N,2,,0,0,0,1,0,0,0,5,0,,Y,5,16636,2042,0,N,12,F,5,759.99,-80.26222222,25.96168889,,,
12,874117,1,4,1,0,0,6,86,36100,'Canal C-100',,'SW 117th Ave.','0.1 Mile S of SW 128th St',99.99,2.074,0,87077501,0,25384560,80225890,11,3,2,2,16,1997,4,0,32681,2014,A,20.4,2,0,0,1,1,0,1,5,0,0,0,A,5,5,5,2,0,0,3,0,22.9,8.7,25.9,0,1.8,22.9,25.8,99.99,N,0,N,0,0,7,8,7,5,N,3,67,3,51.6,7,9,N,5,6,8,,,0,522,24,N,Y24,N,,522,,0,0,0,,,0,,0,N,2,,0,0,0,1,1,0,0,3,0,1,Y,5,47465,2036,0,N,12,G,7,668.22,-80.38302778,25.646,,,
12,874122,1,4,0,0,0,6,86,57250,'Little River Canal',,'NW 95th Street','0.1 Mile E of NW 17th Ave',99.99,0.203,0,87000214,0,25514060,80132546,2,3,2,2,16,1968,4,0,4220,2021,5,18.3,2,24,0,0,0,0,0,5,0,0,0,A,5,5,5,1,0,0,3,0,20.7,10.7,33.7,1.2,1.2,18.3,21.3,99.99,N,0,N,0,0,4,4,7,6,N,1,59.8,1,35.7,4,5,N,5,7,8,,,0,1121,24,N,Y24,Y12,,1121,1122,0,0,0,,,0,,0,N,2,,0,0,0,2,6,0,0,3,0,1,Y,U,6850,2042,0,N,12,P,4,717.81,-80.22373889,25.86127778,,,
12,874127,1,5,1,0,0,6,86,20650,'Little River Canal',,'North Miami Avenue','100Ft N of NW 85th Street',99.99,0.607,0,87032502,0,25511095,80114950,2,3,2,2,16,1946,4,0,13005,2022,5,7.6,0,0,0,0,0,0,0,5,0,0,0,P,5,5,3,2,0,0,4,0,7.6,7.1,28,1.5,1.5,7.6,10.1,99.99,N,0,N,0,0,6,4,4,4,N,3,22.9,3,17.6,4,2,N,2,6,8,,,0,422,24,N,Y24,Y12,,422,422,0,0,0,,,0,,0,N,2,,0,0,1961,1,6,0,0,2,0,1,Y,U,22121,2042,0,N,12,P,4,282.8,-80.19708333,25.85304167,,,
12,874129,1,5,1,0,0,6,86,45200,'Miami Canal',,'NB Hook Square','At Okeechobee Rd. (US-27)',4.45,0.135,0,87674504,0,25491833,80164689,2,3,2,2,17,1930,2,0,11050,2020,5,7.1,0,0,0,0,0,0,0,3,0,0,0,P,5,5,3,10,0,0,1,0,7.1,40.4,40.8,0.9,0.9,7.1,8.9,4.45,N,0,N,0,0,7,5,7,8,N,2,35.9,2,25.1,5,2,N,3,6,7,,,40.5,921,24,Y12,N,Y12,922,,922,0,0,0,,,0,,0,N,1,,0,0,2003,3,0,0,0,5,0,1,Y,U,16352,2042,0,N,12,F,5,363.12,-80.27969167,25.82175833,,,
12,874130,1,5,0,0,0,6,86,45200,'Miami Canal',,'Curtiss Parkway','At Okeechobee Rd. US-27',99.99,0.048,0,87674505,0,25492059,80165007,1,3,2,2,16,1941,2,0,10500,2020,5,6.4,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,10,0,0,2,0,6.7,21.9,33.8,0,0,6.4,6.7,99.99,N,0,N,0,0,7,5,7,7,N,2,41.8,2,29.8,5,2,N,5,8,7,,,40.5,921,24,Y24,Y24,N,921,921,,0,0,0,,,0,,0,N,1,,0,0,2003,3,0,0,0,5,0,1,Y,U,13500,2042,0,N,12,F,5,226.46,-80.280575,25.82238611,,,
12,874134,1,5,0,0,0,6,86,45000,'Palmer Lake',,'NW S River Drive','1500Ft  N of NW 33rd Ave.',99.99,1.603,0,87000327,,25480010,80150640,2,3,2,2,17,1949,2,0,3662,2020,5,6.6,0,0,0,0,0,0,0,5,1,3.8,12,A,5,5,3,2,0,0,3,0,8.2,15.3,31.3,0.5,0.5,7.4,8.8,99.99,N,0,N,0,0,7,5,7,4,N,1,49.2,1,29.4,5,2,N,5,7,7,,,0,822,24,N,Y24,Y12,,822,100,0,0,0,,,0,,0,N,2,,0,0,0,1,6,0,0,2,0,3,Y,U,5841,2042,0,N,12,F,5,275.44,-80.25177778,25.80002778,,,
12,874145,1,5,0,0,0,6,86,45200,'Miami Canal',,'SE 4th Avenue','30Ft. S of Okeechobee Rd.',99.99,0.933,0,87000341,0,25490046,80162290,3,3,2,2,17,2003,4,0,24090,2020,5,14,0,45,1,1,1,1,1,5,0,0,0,A,5,5,5,2,0,0,2,0,16.2,19.1,38.1,0,1.8,14.4,17.1,99.99,N,0,N,0,0,8,8,8,7,N,1,39.9,1,23.9,5,2,N,5,7,5,,,,321,24,N,Y24,N,,321,,,,,,,0,,0,N,2,,0,0,0,1,0,0,0,5,0,1,Y,5,39044,2042,0,N,12,G,8,651.51,-80.27302778,25.81679444,,,
12,874149,1,4,1,0,0,6,86,45000,'Comfort Canal',,'NW 22nd Avenue','100Ft. N of NW 12th St.',99.99,0.15,0,87504501,0,25470540,80135264,2,3,2,2,16,1960,4,0,32062,2020,5,17.7,0,0,0,0,0,0,0,5,0,0,0,A,5,5,1,1,0,0,2,0,18.4,6.7,13.7,1.2,1.2,18.4,21.3,99.99,N,0,N,0,0,7,7,7,7,N,3,28.8,3,22.2,5,5,N,5,7,8,,,0,1121,24,N,Y24,N,,1121,,0,0,0,,,0,,0,N,2,,0,0,1965,1,6,0,0,2,0,1,Y,5,54536,2042,0,N,12,G,7,291.81,-80.23128889,25.78483333,,,
12,874161,1,5,1,0,0,6,86,45000,'Miami River',,'NW 17th Avenue','0.2 Mile North of SR 836',99.99,0.225,0,87028501,0,25470790,80132262,2,3,2,2,16,1928,4,0,21073,2022,5,14.6,0,0,0,0,0,1,0,3,1,3.9,36.6,A,5,5,3,16,2,4,1,5,14.4,40.5,119.8,1.7,1.7,14.4,18.3,99.99,N,0,N,0,0,5,4,6,6,N,1,35.9,1,21.4,4,2,N,5,7,6,,,0,122,24,Y24,Y24,Y12,122,122,123,0,0,0,,,0,,0,N,2,,0,0,0,3,0,0,0,5,0,4,Y,5,34190,2042,0,N,12,P,4,2192.34,-80.22295,25.78552778,,,
12,874178,1,5,0,0,0,6,86,20650,'Inlet Canal',,'NE 10th Avenue','200Ft. N of NE 83rd St.',99.99,0.484,0,87000212,0,25510907,80103587,1,3,2,2,17,1950,2,0,2540,2021,5,7.3,0,0,0,0,0,0,0,5,0,0,0,A,5,5,3,2,0,0,1,0,9.1,11.2,11.2,1.2,0.4,7.5,9.8,99.99,N,0,N,0,0,6,5,6,7,N,1,40.2,1,24.1,5,2,N,5,7,7,,,0,721,24,N,N,N,,,,0,0,0,,,0,,0,N,2,,0,0,1960,1,6,0,0,1,0,1,Y,U,4657,2041,0,N,12,F,5,109.76,-80.17663056,25.85251944,,,
12,874180,1,5,0,0,0,6,86,0,'Miami Canal',,'NW 107th Avenue','At US-27 (Okeechobee Rd.)',99.99,0.663,0,87000751,0,25532534,80221949,3,3,2,2,17,2004,2,0,6000,2022,9,7.5,0,40,1,1,1,0,0,5,0,0,0,A,5,5,5,2,0,0,3,0,12,14.2,42.7,1.7,0,12,14.5,99.99,N,0,N,0,0,8,8,7,6,N,1,57.8,1,34.7,7,5,N,5,7,6,,,,322,24,N,Y24,N,,322,,,,,,,0,,0,N,2,,0,0,0,1,1,N,N,30,0,1,Y,5,7200,2040,0,N,12,G,7,619.15,-80.37208056,25.89037222,,,
12,874181,1,5,2,0,0,6,86,0,'Little River Canal',,'NE 2nd Avenue','200Ft. S of NE 86th St.',30.45,0.653,0,87550501,0,25511270,80113490,1,3,2,2,17,2009,5,0,15086,2021,A,16.6,0,0,0,0,0,0,0,5,0,0,0,A,5,5,1,1,0,0,3,0,20.7,8.5,25.8,1.7,1.7,17.2,21.4,30.45,N,30.45,N,0,0,7,7,7,8,N,3,53.9,3,41.8,7,2,N,5,9,8,,,,1121,24,N,Y24,N,,1121,,,,,,,,,0,N,2,,0,0,0,1,2,0,0,2,0,1,Y,8,19113,2042,0,N,12,G,7,552.12,-80.19302778,25.85352778,,,
12,874210,1,4,0,0,0,6,86,69550,'Ocean Canal',,'Atlantic Avenue','80 ft. W/O A1A',99.99,0.066,0,87674513,0,25553746,80072151,199,3,4,4,19,1993,2,0,100,2020,5,9,0,0,0,1,N,N,N,5,0,0,0,A,5,5,5,2,0,0,1,0,8.2,15.5,15.5,0,1.5,8.2,11.4,99.99,N,0,N,0,0,8,8,8,6,N,1,67.5,1,36.2,8,6,N,5,7,8,,,0,1022,24,N,Y24,N,,1022,,0,0,0,,,0,,0,N,2,,0,0,0,1,1,0,0,0,0,,Y,5,153,2042,0,N,12,G,8,176.7,-80.12264167,25.92707222,,,
12,874211,1,5,8,0,0,6,86,0,'Tamiami Canal',,'SW 127th Ave','At US-41 (SW 8th St)',99.99,1.905,0,87000453,0,25454060,80240290,1,3,2,2,17,1993,8,0,14600,2020,5,28.9,2,0,0,1,N,N,N,5,0,0,0,A,5,5,1,1,0,0,3,0,29.4,8.6,25.3,1.9,1.5,29.4,34.2,99.99,N,0,N,0,0,7,7,7,8,N,1,87.8,1,52.6,7,4,N,5,8,8,,,0,1022,24,N,Y24,N,,1022,,0,0,0,,,0,,0,N,2,,0,0,2004,1,1,0,0,2,0,,Y,8,18814,2042,0,N,12,G,7,865.26,-80.40080556,25.76127778,,,
12,874212,1,4,1,0,0,6,86,0,'Canal C-103',,'SW 167th Avenue','400Ft. S. of SW 288th St.',99.99,1.37,0,87000617,0,25295333,80274026,1,3,2,2,17,1967,2,0,1160,2015,A,7.3,0,0,0,0,0,0,0,5,0,0,0,A,5,5,5,1,0,0,1,0,11,15.2,15.2,1.2,1.2,8.6,11.6,99.99,N,0,N,0,0,6,6,7,7,N,3,42,3,31.3,6,5,N,5,7,8,,,0,1021,24,N,N,N,,,,0,0,0,,,0,,0,N,2,,0,0,0,2,6,0,0,3,0,1,Y,U,2184,2038,0,N,12,F,6,176.32,-80.46118333,25.49814722,,,
12,874213,1,4,0,0,0,6,86,45000,'Tamiami Canal C-4',,'SW 122nd Avenue','75Ft. N of US-41',99.99,0.029,0,87000426,0,25454087,80233396,2,3,2,2,17,1971,6,0,14566,2020,5,24.2,2,0,1,1,0,0,0,5,0,0,0,A,5,5,5,1,1,1,3,0,24.7,9.1,25.1,1.6,1.6,24.7,28.9,99.99,N,0,N,0,0,7,7,7,5,N,1,56.3,1,33.7,7,5,N,5,6,7,,,0,322,24,N,Y24,N,,322,,0,0,0,,,0,,0,N,2,,0,0,1993,2,6,0,0,2,0,1,Y,U,20808,2042,0,N,12,G,7,725.39,-80.39276667,25.76135278,,,
12,874215,1,5,0,0,0,6,86,70700,'Tamiami Canal C-4',,'SW 94th Avenue','At US-41 (SW 8th St.)',99.99,0.029,0,87000718,0,25454348,80205379,2,3,2,2,19,1965,3,0,15350,2020,5,12.8,2,29,1,0,0,0,0,5,0,0,0,A,5,5,1,1,0,0,3,0,12.8,9.1,22.6,1.5,1.5,12.8,17.1,99.99,N,0,N,0,0,7,7,7,7,N,1,60.3,1,41.1,7,4,N,5,7,5,,,0,1021,24,N,Y24,N,,1021,,0,0,0,,,0,,0,N,2,,0,0,0,2,6,0,0,5,0,1,Y,3,26700,2042,0,N,12,G,7,386.46,-80.348275,25.76207778,,,
12,874216,1,4,1,0,0,6,86,70700,'Tamiami Canal C-4',,'SW 97th Avenue','North Side of US 41',99.99,0.031,0,87000348,0,25454310,80210870,3,3,2,2,17,1981,5,0,16900,2021,5,18,0,0,1,1,0,0,0,5,0,0,0,A,5,5,5,1,1,0,3,0,18,9.1,22.9,1.6,1.5,18,22.8,99.99,N,0,N,0,0,7,7,7,5,N,1,49.7,1,29.8,7,2,N,5,7,6,,,0,1121,24,N,Y24,N,,121,,0,0,0,,,0,,0,N,2,,0,0,1994,2,6,0,0,5,0,1,Y,4,29860,2042,0,N,12,G,7,522.12,-80.35241667,25.76197222,,,
12,874217,1,4,0,0,0,6,86,45000,'Tamiami Canal',,'SW 92nd Avenue','50Ft. N of SW 8th Street',99.99,0.412,0,87000425,,25454370,80203900,2,3,2,2,17,1988,4,0,7783,2020,5,17.4,2,0,1,1,0,0,0,5,0,0,0,A,5,5,5,1,0,0,3,0,17.4,8.5,20.9,1.6,1.6,17.4,21.9,99.99,N,0,N,0,0,8,8,7,4,N,1,43,1,25.8,6,5,N,5,8,8,,,0,722,24,N,Y24,Y12,,722,722,0,0,0,,,0,,0,N,2,,0,0,0,2,6,0,0,2,0,,Y,8,12742,2042,0,N,12,G,7,457.71,-80.34416667,25.76213889,,,
12,874218,1,5,0,0,0,6,86,69550,'Ocean Canal',,'Atlantic Isle Ave.','0.25 Mile West of A1A',99.99,0.41,0,87674513,0,25553884,80073408,0,3,4,4,19,1925,1,0,109,2015,5,5.3,0,0,0,0,0,N,N,3,0,0,0,P,1,5,1,11,0,0,1,0,5.1,13.1,13.1,0,0,3,6.2,99.99,N,0,N,0,0,N,5,6,8,N,2,16.8,2,13.3,4,2,N,0,7,5,,,0,921,24,N,N,Y12,,,922,43,5,71,,,0,,0,N,1,,0,0,0,N,6,0,0,0,0,1,Y,U,657,2037,0,N,12,F,5,81.22,-80.12613333,25.92745556,,,
12,874219,1,4,0,0,0,6,86,69550,'Ocean Canal',,'Atlantic Avenue','200 ft. W/O A1A',99.99,0.029,0,87674513,0,25553756,80072285,199,3,4,4,19,1993,2,0,100,2014,5,8.8,0,0,0,1,N,N,N,5,0,0,0,A,5,5,5,2,0,0,1,0,8.8,19,19,0,1.5,8.8,12,99.99,N,0,N,0,0,8,8,8,6,N,1,79.8,1,34.5,8,7,N,5,7,8,,,0,1022,24,N,Y24,N,,1022,,0,0,0,,,0,,0,N,2,,0,0,0,1,0,0,0,0,0,,Y,5,153,2036,0,N,12,G,8,228,-80.12301389,25.9271,,,
12,874220,1,5,2,0,0,6,86,36062,'Royale Green Canale',,'SW 129th Court','400Ft N of SW 56th Street',99.99,0.187,0,87000752,,25425960,80241660,2,3,2,2,9,1971,2,0,2193,2021,5,7.3,0,0,0,0,0,0,0,5,0,0,0,A,5,5,5,1,0,0,1,0,7.9,8.2,8.2,1.5,1.5,7.9,18.3,99.99,N,0,N,0,0,7,7,6,6,N,1,45.7,1,19.3,5,3,N,5,7,8,,,0,322,24,N,N,N,,,,0,0,0,,,0,,0,N,2,,0,0,0,2,6,0,0,5,0,1,Y,5,3060,2042,0,N,12,F,6,150.06,-80.40461111,25.71655556,,,
12,874221,1,4,0,0,0,6,86,36100,'SW 60th St. Ext. Canal',,'SW 125th Avenue','0.2 Miles S of SW 56th St',99.99,1.905,0,87000135,0,25424110,80234870,2,3,2,2,19,1970,2,0,520,2021,4,6.4,0,0,0,0,0,0,0,5,0,0,0,A,5,5,5,1,0,0,1,0,10.4,10.4,10.4,1.2,1.2,7.9,11,99.99,N,0,N,0,0,7,7,5,5,N,1,40.7,1,24.4,5,5,N,5,7,8,,,0,322,24,N,N,N,,,,0,0,0,,,0,,0,N,2,,0,0,0,2,6,0,0,1,0,1,Y,5,903,2042,0,N,12,F,5,114.4,-80.39686111,25.71141667,,,
12,874222,1,5,0,0,0,6,86,36100,'Snapper Creek Canal',,'SW 56th Street','At SW 117th Ave.',99.99,0.045,0,87000472,0,25425360,80225870,3,3,2,2,16,1988,6,0,28500,2019,5,24.5,2,16,1,1,0,0,0,5,0,0,0,A,5,5,5,1,0,0,3,0,24.5,10.5,31.3,4,1.5,24.5,31.3,99.99,N,0,N,0,0,8,8,6,5,N,1,46.8,1,28,6,5,N,5,8,8,,,0,1122,24,N,Y24,N,,1122,,0,0,0,,,0,,0,N,2,,0,0,0,2,6,0,0,10,0,,Y,U,51793,2041,0,N,12,F,6,979.69,-80.38297222,25.71488889,,,
12,874223,1,4,0,0,0,6,86,36100,'SW 60th St. Ext. Canal',,'SW 123rd Avenue','0.2 Mile S of SW 56th St.',99.99,1.205,0,87000716,0,25424155,80233425,2,3,2,2,9,1970,2,0,1270,2021,4,7,0,0,0,0,0,0,0,5,0,0,0,A,5,5,5,1,0,0,1,0,7.9,10.4,10.4,1.2,1.2,7.9,10.9,99.99,N,0,N,0,0,7,7,5,5,N,1,40.7,1,24.4,5,4,N,5,7,8,,,0,322,24,N,N,N,,,,0,0,0,,,0,,0,N,2,,0,0,0,2,6,0,0,2,0,1,Y,5,2205,2042,0,N,12,F,5,113.36,-80.39284722,25.71154167,,,
12,874224,1,4,0,0,0,6,86,36100,'SW 60th St. Ext. Canal',,'SW 120th Avenue','0.2 Mile S of SW 56th St.',99.99,1.207,0,87000717,0,25424198,80231982,2,3,2,2,9,1970,2,0,1851,2021,5,7.3,0,0,0,0,0,0,0,5,0,0,0,A,5,5,5,1,0,0,1,0,7.9,10.4,10.4,1.2,1.2,7.9,11,99.99,N,0,N,0,0,7,7,5,5,N,1,48.4,1,29,5,4,N,5,7,8,,,0,322,24,N,N,N,,,,0,0,0,,,0,,0,N,2,,0,0,0,2,6,0,0,2,0,1,Y,5,3212,2042,0,N,12,F,5,114.4,-80.38883889,25.71166111,,,
12,874225,1,4,0,0,0,6,86,32275,'Canal C-103',,'SW 172nd Avenue','0.4 Mile N of SW 288th St',99.99,0.615,0,87000722,0,25301700,80281040,2,3,2,2,19,1966,2,0,294,2020,A,7.3,0,0,0,0,0,0,0,5,0,0,0,A,5,5,5,1,0,0,1,0,11.1,14.3,14.3,1.2,1.2,8.7,11.9,99.99,N,0,N,0,0,4,4,7,5,N,3,45.4,3,35,4,6,N,5,8,8,,,0,1021,24,N,N,Y12,,,1022,0,0,0,,,0,,0,N,2,,0,0,0,2,6,0,0,2,0,1,Y,U,430,2042,0,N,12,P,4,170.17,-80.46955556,25.50472222,,,
12,874227,1,5,0,0,0,6,86,45000,'Canal C-4',,'NW 7th Street','0.5Mi W of NW 57th Ave',99.99,1.642,0,87000424,0,25464010,80174460,2,3,2,2,17,1989,4,0,21500,2022,5,8,2,60,0,1,0,0,0,5,0,0,0,A,5,5,5,2,0,0,3,0,19.7,21.3,64.4,1.5,0,17.3,22.3,99.99,N,0,N,0,0,7,7,5,4,N,1,60.2,1,39.5,5,5,N,5,9,8,,,0,1122,24,N,Y12,Y12,,1122,1122,0,0,0,,,0,,0,N,2,,0,0,0,1,1,0,0,5,0,,Y,8,42830,2041,0,N,12,F,5,1436.12,-80.29572222,25.77780556,,,
12,874228,1,4,1,0,0,6,86,14250,'Coral Gables Canal',,'SW 72nd Avenue','0.6 miles N/O SW 40th St.',99.99,0.875,0,87000118,0,25442870,80183950,3,3,2,2,17,1975,3,0,9364,2020,5,11.1,0,32,0,0,0,0,0,5,0,0,0,A,5,5,5,1,0,0,4,0,12.6,12.2,39.6,2.9,1.8,11.1,18,99.99,N,0,N,0,0,7,7,7,6,N,1,81.9,1,49.2,7,2,N,5,7,7,,,0,322,24,N,Y24,N,,322,,0,0,0,,,0,,0,N,2,,0,0,0,2,6,0,0,5,0,1,Y,8,15042,2042,0,N,12,G,7,712.8,-80.31097222,25.74130556,,,
12,874229,1,4,0,0,0,6,86,0,'F.E.C. and C.S.X. R/R',,'NW 7th Street','0.2 Mile E of NW 72nd Ave',99.99,0.322,0,87000424,0,25463780,80183240,4,3,2,2,16,1992,4,0,26979,2014,5,18.9,3,15,0,1,1,1,0,5,N,0,0,A,5,2,4,2,5,2,2,2,9.4,37.8,119.8,1.6,0,18.9,22.4,99.99,R,7.01,R,7.9,5.7,7,7,7,N,N,1,55.8,1,33.4,7,6,8,5,N,8,,,,922,24,N,N,N,,,,,,,,,0,,0,N,2,,0,0,0,1,1,0,0,2,0,,Y,N,51000,2039,0,N,12,G,7,2683.52,-80.309,25.77716667,,,
12,874231,1,5,0,0,0,6,86,0,'Miami Canal',,'NW 138th St.','50Ft W of US27-Okeechobee',99.99,1.584,0,87000559,0,25534469,80224564,2,3,2,2,17,2012,5,0,2611,2020,A,18.3,0,0,1,1,1,1,1,5,0,0,0,A,5,5,2,1,0,0,3,0,22.6,11,32.9,2,0,22.6,23.3,99.99,N,0,N,0,0,7,7,7,7,N,3,45.4,3,35.1,7,6,N,5,7,8,,,,822,24,N,Y24,N,,822,,,,,,,,,0,N,2,,0,0,0,1,0,0,0,50,0,,Y,5,4315,2042,0,N,12,G,7,766.57,-80.37934444,25.89574722,,,
12,874232,1,4,1,0,0,6,86,0,'C-100 Canal',,'SW 127th Ave.','0.15Mi. N of SW 112th St',30.45,0.983,0,87000537,,25395657,80235980,2,3,2,2,17,2009,4,0,12100,2020,A,15.3,2,0,0,1,1,1,1,5,0,0,0,A,5,5,1,1,0,0,1,0,18.7,10.2,10.2,6.1,3.7,16,28.6,30.45,N,0,N,0,0,7,7,7,7,N,3,46.4,3,35.6,7,4,N,5,8,8,,,,521,24,N,Y24,N,,521,,,,,,,,,0,N,2,,0,0,0,1,0,0,0,2,0,1,Y,8,15125,2042,0,N,12,G,7,291.72,-80.39994444,25.66571389,,,
12,874233,1,5,1,0,0,6,86,70275,'Snapper Creek Canal',,'West Flagler St.','0.15 mi. E/O 118th Ave',99.99,0.034,0,87053501,0,25460550,80230590,6,3,2,2,17,1968,5,0,25230,2020,A,21,2,0,1,1,0,0,0,5,0,0,0,A,5,5,5,1,0,0,3,0,20.4,7.9,18,1.5,1.5,20.4,24.8,99.99,N,0,N,0,0,7,7,6,5,N,3,82.3,3,63.4,6,5,N,5,7,8,,,0,822,24,N,Y24,N,,822,,0,0,0,,,0,,0,N,2,,0,0,1986,2,6,0,0,3,0,,Y,U,42649,2042,0,N,12,F,6,446.4,-80.38497222,25.76819444,,,
